Påloggings-SID;;Rolle-ID;Selskapsnavn;Påloggings-ID;Rollenavn
S-1-5-21-3915561868-3545416769-4275916019-1400;OSOHOTWATER\kl;X-LES ALT;OSO Hotwater AB;OSOHOTWATER\kl;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1400;OSOHOTWATER\kl;X-LES ALT;OSO Hotwater AS;OSOHOTWATER\kl;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1400;OSOHOTWATER\kl;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\kl;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1400;OSOHOTWATER\kl;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\kl;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;ALLE;;OSOHOTWATER\ks;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\ks;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\ks;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\ks;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\ks;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\ks;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;PRD-DESIGN;OSO Hotwater AS;OSOHOTWATER\ks;Les stykkliste/produksjonsrute
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;PROD-FERD PRODORDRE;OSO Hotwater AS;OSOHOTWATER\ks;Les ferdig prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;PROD-KAP;OSO Hotwater AS;OSOHOTWATER\ks;Les KAP
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;PROD-KAPJOURNAL;OSO Hotwater AS;OSOHOTWATER\ks;Les kapasitetsjournal
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;PROD-PLANL., OPPRETT;OSO Hotwater AS;OSOHOTWATER\ks;Lag ordrer fra planleg.
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\ks;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;PROD-PRODORDREJOURN;OSO Hotwater AS;OSOHOTWATER\ks;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\ks;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\ks;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1401;OSOHOTWATER\ks;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\ks;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;ALLE;;OSOHOTWATER\ka;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;FIN-KLADD, BOKF;OSO Hotwater AS;OSOHOTWATER\ka;Bokfør finanskladder
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\ka;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;LAG-OVERFØR;OSO Hotwater AS;OSOHOTWATER\ka;Opprett overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;LAG-OVERFØR, BOKF;OSO Hotwater AS;OSOHOTWATER\ka;Bokfør overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\ka;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\ka;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\ka;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\ka;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;O-SALG-RED;OSO Hotwater AS;OSOHOTWATER\ka;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;O-SKRIV TILBUD;OSO Hotwater AS;OSOHOTWATER\ka;OSO-till: skrive tilbud
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\ka;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\ka;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;PROD-PRODORDREJOURN;OSO Hotwater AS;OSOHOTWATER\ka;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\ka;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;SALG-JOURNAL;OSO Hotwater AS;OSOHOTWATER\ka;Les finansjournaler (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;SALG-KUNDE;OSO Hotwater AS;OSOHOTWATER\ka;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;SALG-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\ka;Opprett ordrer osv.
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\ka;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1402;OSOHOTWATER\ka;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\ka;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;ALLE;;OSOHOTWATER\ll;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\ll;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;LAG-OVERFØR;OSO Hotwater AS;OSOHOTWATER\ll;Opprett overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;LAG-OVERFØR, BOKF;OSO Hotwater AS;OSOHOTWATER\ll;Bokfør overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\ll;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\ll;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\ll;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\ll;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;O-SALG-RED;OSO Hotwater AS;OSOHOTWATER\ll;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;O-SKRIV TILBUD;OSO Hotwater AS;OSOHOTWATER\ll;OSO-till: skrive tilbud
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\ll;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\ll;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;PROD-PRODORDREJOURN;OSO Hotwater AS;OSOHOTWATER\ll;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\ll;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;SALG-JOURNAL;OSO Hotwater AS;OSOHOTWATER\ll;Les finansjournaler (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;SALG-KUNDE;OSO Hotwater AS;OSOHOTWATER\ll;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;SALG-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\ll;Opprett ordrer osv.
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\ll;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1405;OSOHOTWATER\ll;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\ll;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;ALLE;;OSOHOTWATER\le;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-REMITTERING;FilteruniQ AS;OSOHOTWATER\le;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-REMITTERING;Gladsvei 20;OSOHOTWATER\le;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-REMITTERING;OSO Hotwater AB;OSOHOTWATER\le;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-REMITTERING;OSO Hotwater AS;OSOHOTWATER\le;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-REMITTERING;OSO Hotwater Group AS;OSOHOTWATER\le;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-REMITTERING;OSO Property AS;OSOHOTWATER\le;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-REMITTERING;OSO Technology AS;OSOHOTWATER\le;OSO-till.:remittering
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-SELSK.INT;FilteruniQ AS;OSOHOTWATER\le;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-SELSK.INT;Gladsvei 20;OSOHOTWATER\le;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-SELSK.INT;OSO Hotwater AB;OSOHOTWATER\le;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-SELSK.INT;OSO Hotwater AS;OSOHOTWATER\le;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-SELSK.INT;OSO Hotwater Group AS;OSOHOTWATER\le;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-SELSK.INT;OSO Property AS;OSOHOTWATER\le;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;O-SELSK.INT;OSO Technology AS;OSOHOTWATER\le;OSO-till:kjøre selsk.int. dok
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;SUPER (DATA);FilteruniQ AS;OSOHOTWATER\le;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;SUPER (DATA);Gladsvei 20;OSOHOTWATER\le;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;SUPER (DATA);OSO Hotwater AB;OSOHOTWATER\le;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;SUPER (DATA);OSO Hotwater AS;OSOHOTWATER\le;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;SUPER (DATA);OSO Hotwater Group AS;OSOHOTWATER\le;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;SUPER (DATA);OSO Property AS;OSOHOTWATER\le;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;SUPER (DATA);OSO Technology AS;OSOHOTWATER\le;Superbruker av data
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\le;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1406;OSOHOTWATER\le;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\le;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;ALLE;;OSOHOTWATER\mj;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;EDI;OSO Hotwater AS;OSOHOTWATER\mj;Automatisk innlesing av EDI
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;FRIGI DOKUMENT;FilteruniQ AS;OSOHOTWATER\mj;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\mj;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-BEST.FORSLAG;FilteruniQ AS;OSOHOTWATER\mj;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-BEST.FORSLAG;OSO Hotwater AS;OSOHOTWATER\mj;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-BOKFØRT R/F/S/K;FilteruniQ AS;OSOHOTWATER\mj;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-BOKFØRT R/F/S/K;OSO Hotwater AS;OSOHOTWATER\mj;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-LEVERANDØR;FilteruniQ AS;OSOHOTWATER\mj;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-LEVERANDØR;OSO Hotwater AS;OSOHOTWATER\mj;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-T/O/F/R/K;FilteruniQ AS;OSOHOTWATER\mj;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\mj;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-T/O/F/R/K, BOKF;FilteruniQ AS;OSOHOTWATER\mj;Bokfør bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;KJØP-T/O/F/R/K, BOKF;OSO Hotwater AS;OSOHOTWATER\mj;Bokfør bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-BOKF OVERFØRING;FilteruniQ AS;OSOHOTWATER\mj;Les bokførte overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-BOKF OVERFØRING;OSO Hotwater AS;OSOHOTWATER\mj;Les bokførte overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-OPPSETT;FilteruniQ AS;OSOHOTWATER\mj;Oppsett - Lager
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-OPPSETT;OSO Hotwater AS;OSOHOTWATER\mj;Oppsett - Lager
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-OVERFØR;FilteruniQ AS;OSOHOTWATER\mj;Opprett overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-OVERFØR;OSO Hotwater AS;OSOHOTWATER\mj;Opprett overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-OVERFØR, BOKF;FilteruniQ AS;OSOHOTWATER\mj;Bokfør overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-OVERFØR, BOKF;OSO Hotwater AS;OSOHOTWATER\mj;Bokfør overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\mj;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\mj;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-VAREKLD;OSO Hotwater AS;OSOHOTWATER\mj;Opprett poster i varekladder
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAG-VAREKLD, BOKF;OSO Hotwater AS;OSOHOTWATER\mj;Bokfør varekladder
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAGERANALYSE;FilteruniQ AS;OSOHOTWATER\mj;Les rapp., S/K/lag.analyse
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAGERANALYSE;OSO Hotwater AS;OSOHOTWATER\mj;Les rapp., S/K/lag.analyse
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAGERBUDSJETT;FilteruniQ AS;OSOHOTWATER\mj;Les salgs-/kjøpsbudsjetter
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LAGERBUDSJETT;OSO Hotwater AS;OSOHOTWATER\mj;Les salgs-/kjøpsbudsjetter
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LS-BOKF PLA/PLU;FilteruniQ AS;OSOHOTWATER\mj;Les bokførte plasseringer osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;LS-BOKF PLA/PLU;OSO Hotwater AS;OSOHOTWATER\mj;Les bokførte plasseringer osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-BOKF S-FAKT;FilteruniQ AS;OSOHOTWATER\mj;OSO-tillegg - Bokf.salgsfaktur
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-BOKF S-FAKT;OSO Hotwater AS;OSOHOTWATER\mj;OSO-tillegg - Bokf.salgsfaktur
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-BOKF S-FLGS;FilteruniQ AS;OSOHOTWATER\mj;OSO-tillegg - Bokf.salg-flg.s
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-BOKF S-FLGS;OSO Hotwater AS;OSOHOTWATER\mj;OSO-tillegg - Bokf.salg-flg.s
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-BOKF-KJOP-MOTTAK;FilteruniQ AS;OSOHOTWATER\mj;OSO-tillegg - Bokf.kjøp-mottak
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-BOKF-KJOP-MOTTAK;OSO Hotwater AS;OSOHOTWATER\mj;OSO-tillegg - Bokf.kjøp-mottak
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-KJOP-LES;FilteruniQ AS;OSOHOTWATER\mj;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\mj;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-KJOP-SKRIV;FilteruniQ AS;OSOHOTWATER\mj;OSO-till.(skrive:foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-KJOP-SKRIV;OSO Hotwater AS;OSOHOTWATER\mj;OSO-till.(skrive:foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-SALG-LES;FilteruniQ AS;OSOHOTWATER\mj;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\mj;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-SALG-RED;FilteruniQ AS;OSOHOTWATER\mj;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-SALG-RED;OSO Hotwater AS;OSOHOTWATER\mj;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-SKRIV TILBUD;FilteruniQ AS;OSOHOTWATER\mj;OSO-till: skrive tilbud
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;O-SKRIV TILBUD;OSO Hotwater AS;OSOHOTWATER\mj;OSO-till: skrive tilbud
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;OSO-TILLEGG;FilteruniQ AS;OSOHOTWATER\mj;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\mj;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;OSOKRED;FilteruniQ AS;OSOHOTWATER\mj;OSO samlekreditnota
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;OSOKRED;OSO Hotwater AS;OSOHOTWATER\mj;OSO samlekreditnota
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;PRD-DESIGN;FilteruniQ AS;OSOHOTWATER\mj;Les stykkliste/produksjonsrute
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;PRD-DESIGN;OSO Hotwater AS;OSOHOTWATER\mj;Les stykkliste/produksjonsrute
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;PROD-FERD PRODORDRE;FilteruniQ AS;OSOHOTWATER\mj;Les ferdig prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;PROD-FERD PRODORDRE;OSO Hotwater AS;OSOHOTWATER\mj;Les ferdig prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;PROD-PRODORDRE;FilteruniQ AS;OSOHOTWATER\mj;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\mj;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-BOKFØRT S/F/R/K;FilteruniQ AS;OSOHOTWATER\mj;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\mj;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-JOURNAL;FilteruniQ AS;OSOHOTWATER\mj;Les finansjournaler (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-JOURNAL;OSO Hotwater AS;OSOHOTWATER\mj;Les finansjournaler (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-KLADD;FilteruniQ AS;OSOHOTWATER\mj;Opprett poster i kladder(Salg)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-KLADD;OSO Hotwater AS;OSOHOTWATER\mj;Opprett poster i kladder(Salg)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-KLADD, BOKFØR;FilteruniQ AS;OSOHOTWATER\mj;Bokfør kladder (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-KLADD, BOKFØR;OSO Hotwater AS;OSOHOTWATER\mj;Bokfør kladder (Salg)
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-KUNDE;FilteruniQ AS;OSOHOTWATER\mj;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-KUNDE;OSO Hotwater AS;OSOHOTWATER\mj;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-KUNDE, REDIGER;FilteruniQ AS;OSOHOTWATER\mj;Rediger kunder
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-KUNDE, REDIGER;OSO Hotwater AS;OSOHOTWATER\mj;Rediger kunder
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-OPPSETT;FilteruniQ AS;OSOHOTWATER\mj;Salgsoppsett
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-OPPSETT;OSO Hotwater AS;OSOHOTWATER\mj;Salgsoppsett
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-PERIODISK;FilteruniQ AS;OSOHOTWATER\mj;Periodiske aktiviteter - Salg
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-PERIODISK;OSO Hotwater AS;OSOHOTWATER\mj;Periodiske aktiviteter - Salg
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-T/O/F/R/K;FilteruniQ AS;OSOHOTWATER\mj;Opprett ordrer osv.
S-1-5-21-3915561868-3545416769-4275916019-1407;OSOHOTWATER\mj;SALG-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\mj;Opprett ordrer osv.
